"","X1","X2"
"58834",5075,3996
"58835",5075,3999
"58836",5075,44386
"58837",5075,51682
"58838",5075,89022
"58839",5077,103667
"58840",5077,103672
"58841",5077,3924
"58842",5077,7826
"58843",5077,82450
"58844",5078,13436
"58845",5078,14017
"58846",5078,3573
"58847",5078,44751
"58848",5078,51537
"58849",5078,78642
"58850",5084,1538
"58851",5084,2746
"58852",5084,53058
"58853",5084,6681
"58854",5085,103702
"58855",5085,12953
"58856",5085,14182
"58857",5085,3405
"58858",5085,390
"58859",5085,44027
"58860",5085,50385
"58861",5085,551
"58862",5085,66102
"58863",5085,69679
"58864",5085,731
"58865",5086,103707
"58866",5086,103708
"58867",5086,14935
"58868",5086,15801
"58869",5086,19678
"58870",5086,28009
"58871",5086,28922
"58872",5086,4455
"58873",5086,46776
"58874",5086,51410
"58875",5089,103715
"58876",5089,16304
"58877",5089,74691
"58878",5093,16386
"58879",5093,3010
"58880",5094,10134
"58881",5094,103723
"58882",5094,103727
"58883",5094,103728
"58884",5094,103734
"58885",5094,103736
"58886",5094,13902
"58887",5094,14031
"58888",5094,1862
"58889",5094,18663
"58890",5094,19684
"58891",5094,22790
"58892",5094,24591
"58893",5094,2573
"58894",5094,30100
"58895",5094,3943
"58896",5094,4068
"58897",5094,41105
"58898",5094,43653
"58899",5094,62903
"58900",5094,74902
"58901",5094,85144
"58902",5094,8696
"58903",5094,90666
"58904",5094,92012
"58905",5095,103740
"58906",5095,103745
"58907",5095,11184
"58908",5095,12384
"58909",5095,12385
"58910",5095,13088
"58911",5095,17133
"58912",5095,17134
"58913",5095,18448
"58914",5095,34484
"58915",5095,40633
"58916",5095,50543
"58917",5095,51665
"58918",5095,53462
"58919",5095,6493
"58920",5095,65715
"58921",5095,66618
"58922",5095,73727
"58923",5095,74675
"58924",5095,79660
"58925",5099,103754
"58926",5099,103757
"58927",5099,12901
"58928",5099,16903
"58929",5099,17518
"58930",5099,19989
"58931",5099,2198
"58932",5099,2407
"58933",5099,24364
"58934",5099,2878
"58935",5099,3586
"58936",5099,363
"58937",5099,368
"58938",5099,380
"58939",5099,57411
"58940",5099,78414
"58941",5101,11675
"58942",5101,34483
"58943",5101,42752
"58944",5101,66584
"58945",5101,66609
"58946",5101,6662
"58947",5102,14134
"58948",5102,24277
"58949",5102,36031
"58950",5102,38996
"58951",5102,6417
"58952",5105,103766
"58953",5105,15268
"58954",5105,19742
"58955",5105,54312
"58956",5107,103773
"58957",5107,103775
"58958",5107,103783
"58959",5107,103787
"58960",5107,10599
"58961",5107,13006
"58962",5107,13196
"58963",5107,14726
"58964",5107,14797
"58965",5107,2842
"58966",5107,34362
"58967",5107,4203
"58968",5107,517
"58969",5107,51880
"58970",5107,51905
"58971",5107,691
"58972",5107,92994
"58973",5109,10374
"58974",5109,1114
"58975",5109,11207
"58976",5109,11362
"58977",5109,14589
"58978",5109,14718
"58979",5109,1538
"58980",5109,20001
"58981",5109,20266
"58982",5109,21193
"58983",5109,3424
"58984",5109,35596
"58985",5109,363
"58986",5109,4074
"58987",5109,50400
"58988",5109,514
"58989",5109,5481
"58990",5109,57274
"58991",5109,61333
"58992",5109,731
"58993",5109,77885
"58994",5114,10504
"58995",5114,11038
"58996",5114,16079
"58997",5114,21600
"58998",5114,2211
"58999",5114,2329
"59000",5114,25428
"59001",5114,26936
"59002",5114,3017
"59003",5114,45301
"59004",5114,57043
"59005",5114,731
"59006",5114,9725
"59007",5114,97454
"59008",5116,103814
"59009",5116,16346
"59010",5116,1640
"59011",5116,1644
"59012",5116,28840
"59013",5116,6391
"59014",5116,68273
"59015",5116,685
"59016",5116,88152
"59017",5117,14324
"59018",5117,17082
"59019",5117,21186
"59020",5117,22831
"59021",5117,61896
"59022",5117,84693
"59023",5118,2227
"59024",5118,28827
"59025",5118,30689
"59026",5118,66373
"59027",5118,9758
"59028",5119,11552
"59029",5119,27630
"59030",5119,57701
"59031",5119,70060
"59032",5120,103840
"59033",5120,103845
"59034",5120,17041
"59035",5120,17552
"59036",5120,50165
"59037",5120,728
"59038",5120,79871
"59039",5121,103847
"59040",5121,11550
"59041",5121,14634
"59042",5121,14653
"59043",5121,16861
"59044",5121,2144
"59045",5121,3404
"59046",5121,517
"59047",5121,5438
"59048",5121,77472
"59049",5124,103854
"59050",5124,103856
"59051",5124,103858
"59052",5124,103861
"59053",5124,13735
"59054",5124,16358
"59055",5124,29436
"59056",5124,3014
"59057",5124,4202
"59058",5124,43420
"59059",5124,660
"59060",5124,70236
"59061",5124,71662
"59062",5126,103865
"59063",5126,103870
"59064",5126,11025
"59065",5126,1181
"59066",5126,12946
"59067",5126,15360
"59068",5126,15589
"59069",5126,16339
"59070",5126,19955
"59071",5126,21121
"59072",5126,2792
"59073",5126,33344
"59074",5126,3400
"59075",5126,34416
"59076",5126,3593
"59077",5126,37222
"59078",5126,44207
"59079",5126,44322
"59080",5126,50339
"59081",5126,508
"59082",5126,54904
"59083",5126,6352
"59084",5126,74616
"59085",5128,101641
"59086",5128,103878
"59087",5128,13029
"59088",5128,14930
"59089",5128,19678
"59090",5128,20455
"59091",5128,25137
"59092",5128,25708
"59093",5128,2999
"59094",5128,3408
"59095",5128,34208
"59096",5128,3425
"59097",5128,48275
"59098",5128,528
"59099",5128,57699
"59100",5128,6509
"59101",5128,75662
"59102",5129,11817
"59103",5129,18164
"59104",5129,480
"59105",5129,69972
"59106",5129,8090
"59107",5129,96170
"59108",5133,103886
"59109",5133,1592
"59110",5133,18164
"59111",5133,62934
"59112",5133,73671
"59113",5149,10363
"59114",5149,103904
"59115",5149,31855
"59116",5149,35814
"59117",5149,42584
"59118",5149,43876
"59119",5149,59096
"59120",5149,60375
"59121",5149,7679
"59122",5153,101465
"59123",5153,14675
"59124",5153,14952
"59125",5153,1583
"59126",5153,17050
"59127",5153,18546
"59128",5153,2145
"59129",5153,2164
"59130",5153,24230
"59131",5153,24387
"59132",5153,25826
"59133",5153,2948
"59134",5153,3018
"59135",5153,33869
"59136",5153,37430
"59137",5153,38417
"59138",5153,391
"59139",5153,39305
"59140",5153,393
"59141",5153,39718
"59142",5153,42128
"59143",5153,42131
"59144",5153,43827
"59145",5153,43921
"59146",5153,49695
"59147",5153,5661
"59148",5153,6870
"59149",5153,695
"59150",5153,70158
"59151",5157,39280
"59152",5158,103922
"59153",5158,103925
"59154",5158,103928
"59155",5158,11353
"59156",5158,14752
"59157",5158,25308
"59158",5158,33225
"59159",5158,54502
"59160",5158,62395
"59161",5158,660
"59162",5158,72522
"59163",5158,80288
"59164",5158,86059
"59165",5158,8679
"59166",5158,89164
"59167",5158,91421
"59168",5158,92307
"59169",5160,103941
"59170",5160,103942
"59171",5160,11237
"59172",5160,12988
"59173",5160,1556
"59174",5160,2111
"59175",5160,22758
"59176",5160,26596
"59177",5160,2973
"59178",5160,31528
"59179",5160,3406
"59180",5160,3421
"59181",5160,42229
"59182",5160,4305
"59183",5160,673
"59184",5160,690
"59185",5160,75903
"59186",5160,94476
"59187",5160,9653
"59188",5162,103945
"59189",5162,103948
"59190",5162,103952
"59191",5162,27099
"59192",5162,54185
"59193",5162,55430
"59194",5162,72185
"59195",5162,98792
"59196",5166,103724
"59197",5166,103958
"59198",5166,103959
"59199",5166,103960
"59200",5166,103964
"59201",5166,103965
"59202",5166,103971
"59203",5166,103973
"59204",5166,103978
"59205",5166,14265
"59206",5166,17253
"59207",5166,1879
"59208",5166,33009
"59209",5166,5559
"59210",5166,69755
"59211",5166,7312
"59212",5166,76080
"59213",5168,2409
"59214",5168,3433
"59215",5168,52207
"59216",5168,53729
"59217",5168,7101
"59218",5168,7280
"59219",5168,7281
"59220",5168,9068
"59221",5168,9089
"59222",5168,9141
"59223",5169,103989
"59224",5170,13159
"59225",5170,55330
"59226",5170,640
"59227",5171,103990
"59228",5171,14893
"59229",5171,15460
"59230",5171,19155
"59231",5171,19414
"59232",5171,391
"59233",5171,6902
"59234",5171,71872
"59235",5172,103992
"59236",5172,1094
"59237",5172,10961
"59238",5172,15687
"59239",5172,24253
"59240",5172,2448
"59241",5172,24817
"59242",5172,25457
"59243",5172,3459
"59244",5172,358
"59245",5172,376
"59246",5172,379
"59247",5172,4309
"59248",5172,45058
"59249",5172,45318
"59250",5172,480
"59251",5172,55840
"59252",5172,5625
"59253",5172,57061
"59254",5172,60357
"59255",5172,62819
"59256",5172,68463
"59257",5172,69660
"59258",5172,75020
"59259",5172,7611
"59260",5172,7612
"59261",5174,103998
"59262",5174,14324
"59263",5174,31642
"59264",5174,39683
"59265",5174,40049
"59266",5174,46815
"59267",5175,12575
"59268",5175,15089
"59269",5175,49637
"59270",5175,49847
"59271",5175,50986
"59272",5175,51131
"59273",5175,51135
"59274",5175,63791
"59275",5175,64264
"59276",5175,65495
"59277",5175,6615
"59278",5175,6629
"59279",5175,6646
"59280",5175,6672
"59281",5175,76516
"59282",5175,78225
"59283",5179,20657
"59284",5179,25151
"59285",5179,26834
"59286",5179,384
"59287",5179,3897
"59288",5179,4036
"59289",5179,5800
"59290",5180,104004
"59291",5180,12576
"59292",5180,150
"59293",5180,22026
"59294",5180,53368
"59295",5180,65731
"59296",5180,718
"59297",5180,79123
"59298",5182,104009
"59299",5182,3457
"59300",5182,48658
"59301",5182,7917
"59302",5186,104018
"59303",5186,104021
"59304",5186,104022
"59305",5186,104023
"59306",5186,104024
"59307",5186,12542
"59308",5186,14179
"59309",5186,14328
"59310",5186,2299
"59311",5186,23861
"59312",5186,25834
"59313",5186,43044
"59314",5186,43856
"59315",5186,45901
"59316",5186,65167
"59317",5187,104029
"59318",5187,104030
"59319",5187,104031
"59320",5187,24207
"59321",5187,3622
"59322",5187,389
"59323",5187,40676
"59324",5187,45244
"59325",5187,48073
"59326",5187,48281
"59327",5187,54123
"59328",5187,78400
"59329",5187,79037
"59330",5187,9414
"59331",5189,104042
"59332",5189,104043
"59333",5189,104045
"59334",5189,10495
"59335",5189,10939
"59336",5189,2907
"59337",5189,51739
"59338",5189,58501
"59339",5189,58509
"59340",5189,5892
"59341",5189,68937
"59342",5189,94334
"59343",5189,99326
"59344",5191,19402
"59345",5191,2300
"59346",5191,49344
"59347",5191,51459
"59348",5191,7451
"59349",5191,88555
"59350",5193,104056
"59351",5193,10805
"59352",5193,10984
"59353",5193,70299
"59354",5194,11607
"59355",5194,23239
"59356",5194,28015
"59357",5194,34428
"59358",5194,62225
"59359",5194,66584
"59360",5194,99849
"59361",5197,10395
"59362",5197,104069
"59363",5197,14232
"59364",5197,18562
"59365",5197,19053
"59366",5197,3537
"59367",5197,393
"59368",5197,45324
"59369",5197,48559
"59370",5197,49313
"59371",5197,60939
"59372",5197,6347
"59373",5197,9411
"59374",5202,12283
"59375",5202,13184
"59376",5202,2307
"59377",5202,32579
"59378",5202,3997
"59379",5202,4070
"59380",5202,4473
"59381",5202,6891
"59382",5204,11436
"59383",5204,11906
"59384",5204,19678
"59385",5204,19742
"59386",5204,31728
"59387",5204,34357
"59388",5204,390
"59389",5204,6347
"59390",5204,6561
"59391",5204,673
"59392",5204,676
"59393",5204,8714
"59394",5209,14804
"59395",5209,18749
"59396",5209,19625
"59397",5209,31176
"59398",5209,83762
"59399",5209,97290
"59400",5211,66609
"59401",5211,69654
"59402",5211,79138
"59403",5215,10258
"59404",5215,104101
"59405",5215,104102
"59406",5215,12954
"59407",5215,14957
"59408",5215,14966
"59409",5215,15000
"59410",5215,21989
"59411",5215,22117
"59412",5215,2568
"59413",5215,2924
"59414",5215,2936
"59415",5215,31929
"59416",5215,3486
"59417",5215,3608
"59418",5215,392
"59419",5215,393
"59420",5215,43421
"59421",5215,522
"59422",5215,54050
"59423",5215,5479
"59424",5215,56196
"59425",5215,6049
"59426",5215,61841
"59427",5215,619
"59428",5215,62141
"59429",5215,64047
"59430",5215,72292
"59431",5215,8359
"59432",5216,10319
"59433",5216,76093
"59434",5217,11590
"59435",5217,2810
"59436",5217,4035
"59437",5217,57062
"59438",5217,57066
"59439",5217,6106
"59440",5218,10223
"59441",5218,104110
"59442",5218,1581
"59443",5218,16299
"59444",5218,3017
"59445",5218,34289
"59446",5218,3569
"59447",5218,375
"59448",5218,4036
"59449",5218,5677
"59450",5218,61486
"59451",5218,70330
"59452",5218,729
"59453",5220,22115
"59454",5220,2738
"59455",5220,8637
"59456",5220,87431
"59457",5220,89921
"59458",5221,104125
"59459",5221,11001
"59460",5221,14023
"59461",5221,16907
"59462",5221,21874
"59463",5221,29297
"59464",5221,3011
"59465",5221,3424
"59466",5221,4275
"59467",5221,53804
"59468",5221,69986
"59469",5221,77667
"59470",5224,103375
"59471",5224,14233
"59472",5224,42682
"59473",5224,61724
"59474",5224,98365
"59475",5225,19743
"59476",5225,19853
"59477",5225,2214
"59478",5225,37086
"59479",5225,44286
"59480",5225,45216
"59481",5225,45570
"59482",5225,49204
"59483",5225,615
"59484",5225,87677
"59485",5228,10362
"59486",5228,104149
"59487",5228,104150
"59488",5228,104156
"59489",5228,10484
"59490",5228,1095
"59491",5228,11818
"59492",5228,11906
"59493",5228,12285
"59494",5228,1572
"59495",5228,1589
"59496",5228,16796
"59497",5228,17237
"59498",5228,18871
"59499",5228,19672
"59500",5228,19907
"59501",5228,19908
"59502",5228,2156
"59503",5228,21600
"59504",5228,2235
"59505",5228,23638
"59506",5228,2405
"59507",5228,24362
"59508",5228,24383
"59509",5228,24766
"59510",5228,24915
"59511",5228,2826
"59512",5228,2829
"59513",5228,28809
"59514",5228,3405
"59515",5228,39570
"59516",5228,44967
"59517",5228,45499
"59518",5228,53948
"59519",5228,54000
"59520",5228,55290
"59521",5228,5823
"59522",5228,6114
"59523",5228,6870
"59524",5228,6893
"59525",5228,69041
"59526",5228,81466
"59527",5233,101744
"59528",5233,104169
"59529",5233,104171
"59530",5233,11312
"59531",5233,115
"59532",5233,15194
"59533",5233,16136
"59534",5233,17163
"59535",5233,17166
"59536",5233,17171
"59537",5233,17178
"59538",5233,17192
"59539",5233,17194
"59540",5233,17203
"59541",5233,17210
"59542",5233,17212
"59543",5233,17216
"59544",5233,17226
"59545",5233,17227
"59546",5233,17298
"59547",5233,17331
"59548",5233,18099
"59549",5233,21106
"59550",5233,21226
"59551",5233,2352
"59552",5233,2366
"59553",5233,2422
"59554",5233,2623
"59555",5233,2677
"59556",5233,27549
"59557",5233,29444
"59558",5233,32094
"59559",5233,33430
"59560",5233,3439
"59561",5233,3574
"59562",5233,4038
"59563",5233,43649
"59564",5233,50573
"59565",5233,5299
"59566",5233,54708
"59567",5233,57382
"59568",5233,64906
"59569",5233,65674
"59570",5233,66206
"59571",5233,67640
"59572",5233,71369
"59573",5233,74742
"59574",5233,77871
"59575",5233,81953
"59576",5233,9004
"59577",5233,91044
"59578",5233,9396
"59579",5233,9409
"59580",5233,9433
"59581",5233,9445
"59582",5233,980
"59583",5233,98939
"59584",5234,14314
"59585",5234,21827
"59586",5234,22718
"59587",5234,2448
"59588",5234,28126
"59589",5234,33398
"59590",5234,54315
"59591",5234,6109
"59592",5234,6116
"59593",5234,6509
"59594",5234,6879
"59595",5234,9411
"59596",5240,1211
"59597",5240,16377
"59598",5240,2143
"59599",5240,38959
"59600",5240,48589
"59601",5240,60427
"59602",5240,6418
"59603",5240,723
"59604",5240,78387
"59605",5240,87229
"59606",5240,90762
"59607",5240,95281
"59608",5241,14736
"59609",5241,1872
"59610",5241,20613
"59611",5241,21719
"59612",5241,2410
"59613",5241,2771
"59614",5241,2811
"59615",5241,50044
"59616",5241,951
"59617",5243,104193
"59618",5243,16432
"59619",5243,66556
"59620",5243,71612
"59621",5243,79681
"59622",5244,16473
"59623",5244,5844
"59624",5244,60913
"59625",5245,12173
"59626",5245,14150
"59627",5245,17056
"59628",5245,19649
"59629",5245,672
"59630",5245,7611
"59631",5246,26337
"59632",5246,2683
"59633",5246,390
"59634",5246,39536
"59635",5246,59952
"59636",5248,12356
"59637",5248,134
"59638",5248,14034
"59639",5248,1743
"59640",5248,19745
"59641",5248,22836
"59642",5248,2810
"59643",5248,31289
"59644",5248,3408
"59645",5248,5809
"59646",5248,615
"59647",5248,70286
"59648",5249,104209
"59649",5249,104211
"59650",5249,104215
"59651",5249,13710
"59652",5249,14927
"59653",5249,1755
"59654",5249,18633
"59655",5249,19854
"59656",5249,2410
"59657",5249,26126
"59658",5249,28806
"59659",5249,2918
"59660",5249,31434
"59661",5249,3573
"59662",5249,391
"59663",5249,43921
"59664",5249,487
"59665",5249,617
"59666",5249,76110
"59667",5249,8090
"59668",5249,83407
"59669",5250,1172
"59670",5250,16562
"59671",5250,514
"59672",5250,54222
"59673",5253,104222
"59674",5253,104224
"59675",5253,21602
"59676",5253,23177
"59677",5253,2677
"59678",5253,37419
"59679",5253,6122
"59680",5253,6513
"59681",5253,6528
"59682",5253,71391
"59683",5253,8359
"59684",5255,104227
"59685",5255,11280
"59686",5255,11365
"59687",5255,12243
"59688",5255,13689
"59689",5255,14337
"59690",5255,14915
"59691",5255,16432
"59692",5255,18537
"59693",5255,19650
"59694",5255,19680
"59695",5255,2774
"59696",5255,2829
"59697",5255,31414
"59698",5255,3170
"59699",5255,31782
"59700",5255,4201
"59701",5255,47087
"59702",5255,62373
"59703",5255,64052
"59704",5255,75949
"59705",5255,76311
"59706",5255,8332
"59707",5257,53059
"59708",5258,3212
"59709",5258,7250
"59710",5259,104245
"59711",5259,104246
"59712",5259,104247
"59713",5259,1082
"59714",5259,12262
"59715",5259,17347
"59716",5259,1748
"59717",5259,17524
"59718",5259,19546
"59719",5259,20490
"59720",5259,2111
"59721",5259,24159
"59722",5259,24712
"59723",5259,31614
"59724",5259,3460
"59725",5259,363
"59726",5259,37671
"59727",5259,3862
"59728",5259,45282
"59729",5259,51967
"59730",5259,5433
"59731",5259,55399
"59732",5259,57821
"59733",5259,74384
"59734",5259,80830
"59735",5259,93728
"59736",5260,104258
"59737",5260,104261
"59738",5260,1065
"59739",5260,11531
"59740",5260,12863
"59741",5260,12945
"59742",5260,12987
"59743",5260,13184
"59744",5260,13937
"59745",5260,14235
"59746",5260,15205
"59747",5260,21177
"59748",5260,22964
"59749",5260,26933
"59750",5260,29205
"59751",5260,31268
"59752",5260,32753
"59753",5260,36167
"59754",5260,380
"59755",5260,40946
"59756",5260,45714
"59757",5260,5508
"59758",5260,5781
"59759",5260,60147
"59760",5260,75946
"59761",5260,765
"59762",5260,81339
"59763",5260,8308
"59764",5261,12600
"59765",5261,2198
"59766",5261,2396
"59767",5261,57732
"59768",5261,6509
"59769",5261,6672
"59770",5261,69658
"59771",5265,104268
"59772",5265,104270
"59773",5265,12675
"59774",5265,31246
"59775",5265,690
"59776",5267,19106
"59777",5267,38219
"59778",5267,56512
"59779",5267,70678
"59780",5268,104288
"59781",5268,104294
"59782",5268,104296
"59783",5268,104303
"59784",5268,104304
"59785",5268,104309
"59786",5268,104314
"59787",5268,17564
"59788",5268,20008
"59789",5268,31255
"59790",5268,3601
"59791",5268,39652
"59792",5268,47679
"59793",5268,6518
"59794",5270,104320
"59795",5270,104324
"59796",5270,104325
"59797",5270,20532
"59798",5270,4387
"59799",5270,45062
"59800",5270,4734
"59801",5270,732
"59802",5270,734
"59803",5272,104329
"59804",5272,15110
"59805",5272,15140
"59806",5272,21798
"59807",5272,22055
"59808",5272,2423
"59809",5272,29251
"59810",5272,5180
"59811",5272,6122
"59812",5272,63233
"59813",5272,65982
"59814",5272,71283
"59815",5274,102604
"59816",5274,104337
"59817",5274,11675
"59818",5274,12456
"59819",5274,16286
"59820",5274,51162
"59821",5274,70059
"59822",5274,83570
"59823",5275,104343
"59824",5275,104344
"59825",5275,10486
"59826",5275,12147
"59827",5275,12950
"59828",5275,14818
"59829",5275,19928
"59830",5275,20610
"59831",5275,27118
"59832",5275,2807
"59833",5275,38920
"59834",5275,45734
"59835",5275,495
"59836",5275,5625
"59837",5275,5633
"59838",5275,57505
"59839",5275,5914
"59840",5275,61053
"59841",5275,6565
"59842",5275,67708
"59843",5275,681
"59844",5275,731
"59845",5275,94148
"59846",5277,11825
"59847",5277,16352
"59848",5277,24322
"59849",5277,27136
"59850",5277,34537
"59851",5277,35313
"59852",5277,391
"59853",5277,4073
"59854",5277,620
"59855",5277,8551
"59856",5284,14765
"59857",5284,1534
"59858",5284,363
"59859",5284,3709
"59860",5284,56210
"59861",5284,76085
"59862",5285,104376
"59863",5285,1193
"59864",5285,13185
"59865",5285,2115
"59866",5285,2143
"59867",5285,2172
"59868",5285,2328
"59869",5285,23604
"59870",5285,3017
"59871",5285,39080
"59872",5285,45246
"59873",5285,5713
"59874",5285,9411
"59875",5286,11550
"59876",5286,686
"59877",5286,97519
"59878",5287,13476
"59879",5287,19679
"59880",5287,31417
"59881",5287,76402
"59882",5287,8315
"59883",5288,104387
"59884",5288,104388
"59885",5288,28317
"59886",5288,49028
"59887",5289,390
"59888",5289,4465
"59889",5289,676
"59890",5290,104393
"59891",5290,8332
"59892",5291,25137
"59893",5291,3452
"59894",5291,65950
"59895",5291,9758
"59896",5298,10472
"59897",5298,82304
"59898",5299,37769
"59899",5299,40751
"59900",5299,615
"59901",5299,85462
"59902",5301,10259
"59903",5301,104415
"59904",5301,1572
"59905",5301,37109
"59906",5301,531
"59907",5301,59066
"59908",5301,6360
"59909",5303,19022
"59910",5303,72569
"59911",5303,93506
"59912",5304,104432
"59913",5304,10484
"59914",5304,1095
"59915",5304,11671
"59916",5304,12903
"59917",5304,13744
"59918",5304,14308
"59919",5304,15197
"59920",5304,1745
"59921",5304,18582
"59922",5304,20435
"59923",5304,21998
"59924",5304,2278
"59925",5304,23203
"59926",5304,24757
"59927",5304,29239
"59928",5304,31428
"59929",5304,3405
"59930",5304,3893
"59931",5304,4070
"59932",5304,43800
"59933",5304,43807
"59934",5304,48651
"59935",5304,5438
"59936",5304,5479
"59937",5304,55698
"59938",5304,72525
"59939",5304,89527
"59940",5304,9758
"59941",5307,104439
"59942",5307,104440
"59943",5307,104441
"59944",5307,66531
"59945",5308,12188
"59946",5308,22888
"59947",5308,23269
"59948",5308,32829
"59949",5308,6198
"59950",5308,70043
"59951",5308,70078
"59952",5308,8358
"59953",5309,10374
"59954",5309,18203
"59955",5309,391
"59956",5310,104452
"59957",5310,1079
"59958",5310,12600
"59959",5310,45436
"59960",5310,6130
"59961",5310,63591
"59962",5310,81961
"59963",5310,951
"59964",5311,104456
"59965",5311,21950
"59966",5311,94690
"59967",5313,104461
"59968",5313,10657
"59969",5313,11276
"59970",5313,11344
"59971",5313,12337
"59972",5313,12906
"59973",5313,14324
"59974",5313,15501
"59975",5313,22034
"59976",5313,22035
"59977",5313,26748
"59978",5313,27043
"59979",5313,3399
"59980",5313,5943
"59981",5313,60955
"59982",5313,6128
"59983",5313,65716
"59984",5320,104469
"59985",5320,104470
"59986",5320,10459
"59987",5320,11550
"59988",5320,11656
"59989",5320,14023
"59990",5320,2675
"59991",5320,35687
"59992",5320,51138
"59993",5320,539
"59994",5320,60853
"59995",5320,6128
"59996",5320,6509
"59997",5320,659
"59998",5320,72474
"59999",5320,74046
"60000",5323,104483
"60001",5323,4381
"60002",5323,56332
"60003",5324,1083
"60004",5324,19716
"60005",5324,2774
"60006",5324,34248
"60007",5324,55296
"60008",5324,615
"60009",5324,6652
"60010",5324,77526
"60011",5327,104488
"60012",5327,104495
"60013",5327,104500
"60014",5327,13710
"60015",5327,41216
"60016",5327,51360
"60017",5327,88571
"60018",5327,92930
"60019",5329,104507
"60020",5329,13987
"60021",5329,2458
"60022",5329,42907
"60023",5329,50439
"60024",5329,86979
"60025",5334,15360
"60026",5334,1569
"60027",5334,17696
"60028",5334,18568
"60029",5334,20217
"60030",5334,2124
"60031",5334,2126
"60032",5334,3997
"60033",5334,40068
"60034",5334,48598
"60035",5334,6417
"60036",5343,10328
"60037",5343,10360
"60038",5343,104512
"60039",5343,104514
"60040",5343,104515
"60041",5343,104519
"60042",5343,104522
"60043",5343,104523
"60044",5343,1093
"60045",5343,1094
"60046",5343,11543
"60047",5343,11550
"60048",5343,14908
"60049",5343,16896
"60050",5343,18626
"60051",5343,19680
"60052",5343,21599
"60053",5343,2808
"60054",5343,31158
"60055",5343,44071
"60056",5343,45204
"60057",5343,45324
"60058",5343,50431
"60059",5343,51645
"60060",5343,537
"60061",5343,54270
"60062",5343,572
"60063",5343,5874
"60064",5343,6142
"60065",5343,62819
"60066",5343,678
"60067",5343,6893
"60068",5343,70221
"60069",5343,70983
"60070",5343,72512
"60071",5343,7783
"60072",5343,84907
"60073",5343,9694
"60074",5343,9698
"60075",5344,679
"60076",5344,79226
"60077",5344,90532
"60078",5348,11933
"60079",5348,160
"60080",5348,1813
"60081",5348,21616
"60082",5348,59337
"60083",5348,6128
"60084",5348,980
"60085",5350,104534
"60086",5350,104536
"60087",5350,104538
"60088",5350,1094
"60089",5350,1113
"60090",5350,12280
"60091",5350,13131
"60092",5350,13425
"60093",5350,16388
"60094",5350,3012
"60095",5350,572
"60096",5350,58497
"60097",5350,618
"60098",5350,731
"60099",5352,104544
"60100",5352,1197
"60101",5352,14747
"60102",5352,14756
"60103",5352,16886
"60104",5352,2290
"60105",5352,3009
"60106",5352,363
"60107",5352,45376
"60108",5352,63554
"60109",5357,4201
"60110",5357,5175
"60111",5358,104550
"60112",5358,11022
"60113",5358,2212
"60114",5358,26105
"60115",5358,52079
"60116",5358,63233
"60117",5358,69597
"60118",5359,104552
"60119",5359,104556
"60120",5359,104557
"60121",5359,104563
"60122",5359,104565
"60123",5359,11550
"60124",5359,12173
"60125",5359,16903
"60126",5359,19743
"60127",5359,2680
"60128",5359,4934
"60129",5359,59167
"60130",5359,81100
"60131",5359,93719
"60132",5362,16381
"60133",5362,17047
"60134",5362,19742
"60135",5362,33864
"60136",5362,50385
"60137",5362,50604
"60138",5362,70158
"60139",5365,104572
"60140",5365,104579
"60141",5365,13720
"60142",5365,1543
"60143",5365,2138
"60144",5365,26320
"60145",5365,3427
"60146",5365,43900
"60147",5365,54969
"60148",5365,61801
"60149",5365,73090
"60150",5365,74118
"60151",5365,7844
"60152",5365,9758
"60153",5366,44483
"60154",5366,519
"60155",5366,6128
"60156",5366,72953
"60157",5366,7406
"60158",5366,98759
"60159",5367,104583
"60160",5367,104589
"60161",5367,104592
"60162",5367,104593
"60163",5367,2772
"60164",5367,32599
"60165",5367,37220
"60166",5367,55339
"60167",5367,59679
"60168",5367,81530
"60169",5368,104597
"60170",5368,104598
"60171",5368,1087
"60172",5368,14027
"60173",5368,16325
"60174",5368,18607
"60175",5368,18625
"60176",5368,19546
"60177",5368,2135
"60178",5368,24460
"60179",5368,2774
"60180",5368,3439
"60181",5368,3590
"60182",5368,3630
"60183",5368,37425
"60184",5368,4152
"60185",5368,41565
"60186",5368,45443
"60187",5368,51480
"60188",5368,54814
"60189",5368,6371
"60190",5368,65519
"60191",5368,659
"60192",5368,99231
"60193",5370,104603
"60194",5370,104606
"60195",5370,25201
"60196",5370,37111
"60197",5370,39870
"60198",5370,6520
"60199",5370,6764
"60200",5371,104617
"60201",5371,104622
"60202",5371,104627
"60203",5371,13703
"60204",5371,15198
"60205",5371,43840
"60206",5371,63657
"60207",5371,6509
"60208",5372,21998
"60209",5372,2753
"60210",5372,28014
"60211",5372,2976
"60212",5372,51274
"60213",5372,53798
"60214",5372,65684
"60215",5372,7203
"60216",5372,74674
"60217",5372,80626
"60218",5372,9267
"60219",5373,104649
"60220",5373,1082
"60221",5373,1645
"60222",5373,19096
"60223",5373,2124
"60224",5373,3439
"60225",5373,3490
"60226",5373,387
"60227",5373,39718
"60228",5373,6352
"60229",5373,81241
"60230",5373,8279
"60231",5373,9269
"60232",5374,104651
"60233",5374,1109
"60234",5374,15205
"60235",5374,16432
"60236",5374,17044
"60237",5374,17518
"60238",5374,19672
"60239",5374,25704
"60240",5374,2676
"60241",5374,44298
